TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
e_e002449,2306040005,1,1,1,1,2,3138509243,쇼텐 인계,경기 수원시 팔달구 인계로138번길 36,경기 수원시 팔달구 인계동 1040-4,4328230,4111514100,2023-06-04 19:01,1,61000,쇼텐 후토마끼 반줄;쇼텐 항정탕수;마제소바;코카콜라;블루레몬 하이볼,
e_e002449,2306040006,2,0,0,1,2,8733100760,뮤즈,경기 수원시 팔달구 인계로166번길 48-21,경기 수원시 팔달구 인계동 1119,4331157,4111514100,2023-06-04 19:24,1,21000,반팔드레이프T/아이/FREE,
e_e002449,2306040007,1,0,0,1,2,,원조사탕후루(수원인계점),경기 수원시 팔달구 인계로166번길 48-21,경기 수원시 팔달구 인계동 1119,4331157,4111514100,2023-06-04 19:27,3,3000,방울토마토사탕후루,
e_e002449,2306040009,1,0,0,1,2,6690602639,바타,경기 수원시 팔달구 권광로188번길 23,경기 수원시 팔달구 인계동 1119-7,4328091,4111514100,2023-06-04 02:26,1,64000,나가사키짬뽕;화요;토닉워터;레몬슬라이스,
e_e002449,2306050001,1,0,0,1,2,1068123498,크리스피크림,경기 수원시 팔달구 권광로 200,경기 수원시 팔달구 인계동 1114-7,3175009,4111514100,2023-06-05 12:04,1,12200,오리지널 글레이즈드;미니 오리지널 글레이즈드;초코홀릭;글레이즈드 초콜릿 케익;아이스 아메리카노,
e_e002504,2306240004,1,0,0,1,2,2018121515,스타벅스,서울 종로구 새문안로5길 55,서울 종로구 적선동 66,4100160,1111010700,2023-06-24 10:34,3,15700,치즈 포크 커틀렛;I-T)아메리카노;I-T)카페 라떼,
e_e002504,2306240006,3,0,0,1,2,,경복궁,서울 종로구 사직로 161,,3100005,1111011900,2023-06-24 11:23,1,6000,입장권,
e_e002504,2306240007,1,0,0,1,2,4690900779,GS25,서울 종로구 자하문로 100-1,서울 종로구 청운동 108-21,3100012,1111010100,2023-06-24 12:03,1,2000,토레타,
e_e002504,2306240008,1,0,0,1,2,6041351091,알로이 막막,서울 종로구 자하문로7길 30,서울 종로구 통인동 150-1,4100302,1111010800,2023-06-24 13:22,1,38000,소고기쌀국수;푸님팟뽕까리;창 ,
e_e002504,2306240009,1,0,0,1,2,2118761044,할리스,서울 종로구 대명길 6,,4100032,1111017100,2023-06-24 14:30,1,13600,수박 쿨러 스무디;골드파인 트로피칼 스무디,
e_e002504,2306240011,1,0,0,1,2,2018639719,하이디라오코리아(유)대학로점,서울 종로구 대학로 146,서울 종로구 혜화동 90-18,3100002,1111016900,2023-06-24 19:06,1,70600,,
e_e002504,2306240014,1,1,1,1,2,,,,,,,2023-06-24 21:27,1,1800,칠성)트레비레몬,
e_e002535,2306170003,2,0,0,1,4,2068650913,이마트,서울 중랑구 상봉로 118,,3106004,1126010500,2023-06-17 13:50,1,141670,해태 홈런볼초코;구이용 버섯모둠;SF)피코크 의정부식;칠성사이다+펩시 기획;백산수,
e_e002535,2306180003,1,0,0,1,4,6623600452,은행나무이장님댁,경기 가평군 청평면 북한강로1636번길 19,경기 가평군 청평면 삼회리 464-3,4448108,4182032527,2023-06-18 13:48,1,59000,,
e_e002564,2306190004,3,1,1,0,6,,롯데월드어드벤처,롯데월드,,,,,1,209300,,1171010100
e_e002564,2306190004,3,1,1,1,6,2208742885,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-31 00:00,1,33500,롯데월드 어드벤처 종합이용권,
e_e002564,2306190005,1,1,1,1,6,2198500014,(주)호텔롯데 롯데월드,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,3123023,1171010100,2023-06-19 15:39,1,96000,라라)라라코스트(ADV.),
e_e002564,2306190006,3,1,1,1,6,2038505353,(주)롯데월드 SEOUL SKY,서울 송파구 올림픽로 300,서울 송파구 신천동 29,3123023,1171010200,2023-06-19 18:30,1,152000,입장권,
e_e002578,2306170002,1,0,0,1,2,4223101431,마콘,서울 영등포구 양평로12가길 9-1,서울 영등포구 당산동6가 345-1,4154605,1156011600,2023-06-17 13:10,1,10000,아메리카노;바닐라라떼 ,
e_e002578,2306170003,1,0,0,1,2,3430401753,카페나루,서울 영등포구 선유로 343,,3005074,1156011700,2023-06-17 14:05,1,6500,쿨샷;케토레이600,
e_e002578,2306170004,1,0,0,1,2,,프랭크버거,서울 영등포구 양평로 66,서울 영등포구 당산동6가 338-5,3118017,1156011600,2023-06-17 14:49,1,12000,치즈버거;쉬림프버거;프랜치프라이,
e_e002578,2306170006,1,0,0,1,2,4348501664,미니스톱,서울 영등포구 노들로 235,서울 영등포구 당산동 100-2,3118026,1156011700,2023-06-17 20:10,1,6400,농심)얼큰한너구리봉지;아이시스8.0,
e_e002601,2306090002,3,0,0,1,2,1338300244,광명동굴,경기 광명시 가학로85번길 142,경기 광명시 가학동 27,4361015,4121010700,2023-06-09 00:00,1,12000,입장권,
e_e002601,2306090002,3,0,0,2,2,1338300244,광명동굴,경기 광명시 가학로85번길 142,경기 광명시 가학동 27,4361015,4121010700,2023-06-09 15:51,1,12000,입장권,
e_e002601,2306090003,1,0,0,1,2,1082795550,한양중식,경기 광명시 양지로 16,경기 광명시 일직동 513,3187066,4121010600,2023-06-09 18:12,1,39500,차돌짬뽕;곱배기;어향가지 튀김;볶음짬뽕,
e_e002601,2306090004,2,0,0,1,2,8848501840,(주)이랜드월드패션 AK플라자,경기 광명시 양지로 17,경기 광명시 일직동 512-3,3187066,4121010600,2023-06-09 18:52,1,39900,뉴발란스 스포츠웨어,
e_e002601,2306090005,2,0,0,1,2,8908501734,어반브릭스,경기 광명시 양지로 19,경기 광명시 일직동 512-3,3187066,4121010600,2023-06-09 19:07,1,15900,MSD2TL1001  BK ,
e_e002601,2306090006,2,1,1,1,2,3552201347,세븐일레븐,경기 광명시 양지로 21,경기 광명시 일직동 512-3,3187066,4121010600,2023-06-09 19:14,1,4700,에버)허쉬바;롯데)매일우유소프트콘,
e_e002601,2306090007,2,1,1,1,2,2733001055,로도스 컴퍼니,경기 광명시 양지로 11,경기 광명시 일직동 512,3187066,4121010600,2023-06-09 21:53,1,32900,시금치 피자(L);카프레제 샐러드 ,
e_e002601,2306100001,2,1,1,1,2,2568501569,메가박스,경기 광명시 양지로 17,경기 광명시 일직동 512-3,3187066,4121010600,2023-06-10 11:32,1,21000,러브콤보;통찡어,
e_e002601,2306100002,1,0,0,1,2,7958502141,카페로아,경기 시흥시 오이도로 207,경기 시흥시 정왕동 2031-23,3199037,4139013200,2023-06-10 14:37,1,14000,딸기라떼;아메리카노(ICE),
e_e002601,2306100003,1,0,0,1,2,1628602090,청춘조개,경기 시흥시 오이도로 199-1,경기 시흥시 정왕동 2030-11,3199037,4139013200,2023-06-10 17:28,1,65000,3단가리비치즈구이,
e_e002608,2306100001,2,0,0,0,4,,없음,다문리,,,,,3,10000,,4183040000
e_e002608,2306100001,2,0,0,1,4,2241676766,경기할인마트,경기 양평군 양평읍 양근로 117,경기 양평군 양평읍 양근리 527-10,3217015,4183025021,2023-06-10 12:29,1,53290,평창수;참이슬(클래식);처음처럼세로;덕산약주;진달래캔맥주,
e_e002608,2306100001,1,2,2,1,4,5062267480,본래순대(용문역점),경기 양평군 용문면 용문역길 22,경기 양평군 용문면 다문리 737-62,4452088,4183040024,2023-06-10 14:02,1,19000,본래순대국;우거지선지해장국,
e_e002608,2306100001,1,3,3,0,4,,메가커피 용문역점,용문역길 26 1층,,,,,1,2900,,4183040000
e_e002608,2306100001,1,4,4,0,4,,튀김,다문리,,,,,3,4000,,4183040000
e_e002608,2306110001,1,1,1,1,4,1318178738,봉주르제빵소,경기 남양주시 조안면 다산로 757,경기 남양주시 조안면 능내리 39-1,3197015,4136036021,2023-06-11 13:20,1,23000,우유식빵;육포,
e_e002608,2306110003,1,0,0,1,4,1322663976,힘찬낙지,경기 남양주시 와부읍 경강로 780,,3000145,4136025022,2023-06-11 14:23,1,56000,,
e_e002644,2306180002,1,0,0,0,1,,필무드,기산로 129  1층,,,,,1,18500,,4148035000
e_e002644,2306180002,1,0,0,1,1,7573000724,필무드,경기 파주시 광탄면 기산로 129,,3206109,4148035028,2023-06-18 12:01,1,18500,,
e_e002648,2306190002,1,0,0,1,1,1343054091,인더비엣,경기 안산시 단원구 광덕대로 174,경기 안산시 단원구 고잔동 768,2190001,4127310100,2023-06-19 11:31,1,38360,월남쌈 세트2(월남쌈+소고기쌀국수),
e_e002648,2306190004,1,0,0,1,1,2884100961,메가커피,경기 안산시 단원구 다리간로 20,경기 안산시 단원구 고잔동 683-2,3191009,4127310100,2023-06-19 13:31,3,2000,(ICE)아메리카노,
e_e002648,2306200002,1,0,0,1,1,8221500874,(주)열정뽁식당,경기 안산시 단원구 광덕대로 151,경기 안산시 단원구 고잔동 708-2,2190001,4127310100,2023-06-20 13:19,1,34000,쌈싸먹는피자;오감베로 파스타,
e_e002669,2306280003,1,0,0,1,2,2118895935,폴 바셋,서울 강남구 도산대로75길 22,서울 강남구 청담동 99-5,4166299,1168010400,2023-06-28 16:15,1,4900,I 룽고 S,
e_e002669,2306280003,1,0,0,2,2,2118895935,폴 바셋,서울 강남구 도산대로75길 22,,4166299,1168010400,2023-06-28 16:09,3,7000,아이스크림 카페라떼,
e_e002669,2306280006,1,0,0,0,2,,젠하이더웨이압구정지점,645-11,,,,,1,44000,,1168010700
e_e002669,2306280008,1,0,0,0,2,,모던오뎅,646-19 2층,,,,,1,26000,,1168010700
e_e002669,2306290002,1,0,0,0,2,,더플레이스,159,,,,,1,199500,,1168010500
e_e002669,2306290003,1,2,2,1,2,2118726090,빨라쪼델프레도,서울 강남구 봉은사로 524,,3122004,1168010500,2023-06-29 18:40,1,9000,꼬빠)삐꼴라 ,
e_e002669,2306290003,1,3,3,0,2,,더 조이,159 M110,,,,,1,6500,,1168010500
e_e002669,2306290004,1,0,0,1,2,8848701922,스타필드,서울 강남구 영동대로 513,서울 강남구 삼성동 159,2122002,1168010500,2023-06-29 19:17,1,12000,(I)아메리카노;(I)카페라떼,
e_e002676,2306110001,1,0,0,1,3,,간지김밥,서울 마포구 양화로23길 34,서울 마포구 동교동 148-11,4139428,1144012100,2023-06-11 12:02,1,18500,간지김밥;땡초참치김밥;참치김밥;통오징어튀,
e_e002676,2306110003,1,0,0,1,3,1201262230,삼청빙수,서울 종로구 삼청로 84-1,서울 종로구 삼청동 63-19,3100007,1111014000,2023-06-11 17:27,1,19000,망고빙수;콜드브루,
e_e002676,2306110005,1,0,0,1,3,1078657147,스토리웨이,서울 용산구 청파로89길 31,서울 용산구 서계동 7,4106392,1117010800,2023-06-11 19:09,1,12000,용우동+미니알밥,
e_e002689,2306100005,1,0,0,1,6,1248128579,수원애경역사(주),경기 수원시 팔달구 덕영대로 924,,3012001,4111513400,2023-06-10 13:14,1,24000,간사이풍돈코츠라멘;돈이찌 ,
e_e002689,2306100006,1,0,0,1,6,2018121515,스타벅스,경기 수원시 팔달구 덕영대로 924,,3012001,4111513400,2023-06-10 14:04,1,10000,I-G)아메리카노,
e_e002689,2306100006,1,0,0,2,6,2018121515,스타벅스,경기 수원시 팔달구 덕영대로 924,,3012001,4111513400,2023-06-10 14:09,1,5000,,
e_e002689,2306100007,2,0,0,1,6,1248582469,롯데쇼핑(주) 롯데마트 수원점,경기 수원시 권선구 세화로 134,경기 수원시 권선구 서둔동 381,3175032,4111313100,2023-06-10 15:22,1,133032,롯데 빼빼로 녹차;돈담음 돼지 목심 수육용(냉장);청정원 순창쌈장;팽이버섯;파채,
e_e002691,2306250003,1,0,0,1,1,1078657147,스토리웨이,경기 광명시 광명역로 21,,3187005,4121010600,2023-06-25 12:23,1,3800,아메리카노,
e_e002691,2306250003,1,0,0,2,1,1078657147,스토리웨이,경기 광명시 광명역로 21,,3187005,4121010600,2023-06-25 12:17,1,4000,경주빵,
e_e002691,2306250004,1,0,0,0,1,,팔각도 광명역지점,양지로 21,,,,,1,14800,,4121010600
e_e002691,2306250006,1,0,0,0,1,,명장시대,범안로 930,,,,,1,25300,,4121010300
e_e002691,2306250007,3,0,0,0,1,,광명동굴,34-1,,,,,1,6000,,4121010700
e_e002758,2306170003,1,0,0,1,3,2208542483,여주 프리미엄 아울렛,경기 여주시 명품로 360,,3214025,4167011200,2023-06-17 15:09,1,25500,Takumi Nagasaki;비빔 막국수,
e_e002758,2306170003,1,0,0,2,3,1268553387,여주프리미엄 아울렛,경기 여주시 명품로 360,,3214025,4167011200,2023-06-17 15:47,1,8800,초코 콘;요고컵,
e_e002758,2306170003,2,1,1,0,3,,Wine&more,460 (명품로360),,,,,1,33600,,4167011200
e_e002776,2306240002,1,0,0,1,1,5930501321,봉막국수,경기 여주시 세종로 414,경기 여주시 점봉동 442-6,3214032,4167011500,2023-06-24 14:08,1,18000,,
e_e002776,2306240005,1,2,2,1,1,2208604977,여주 프리미엄 아울렛,경기 여주시 명품로 360,,3214025,4167011200,2023-06-24 18:05,1,5200,콘나왔~쵸크림치즈,
e_e002776,2306240006,1,0,0,1,1,8072800647,대박이네 막창,경기 여주시 학동1길 30,,4442480,4167012100,2023-06-24 21:13,1,38000,돼지막창;삼겹살;소주;맥주,
e_e002776,2306240007,1,0,0,1,1,1070187305,유도리,경기 여주시 세종로 76,경기 여주시 홍문동 231-9,3214032,4167010200,2023-06-24 22:25,1,23500,,
e_e002776,2306240008,1,0,0,1,1,4121800760,d 그리고 w,경기 여주시 세종로 80,경기 여주시 홍문동 231-11,3214032,4167010200,2023-06-24 23:03,1,23900,새우 난바즈케;소주 ,
e_e002776,2306250001,1,0,0,1,1,2018121515,스타벅스,경기 여주시 강변북로 11,경기 여주시 천송동 565-8,3196001,4167012000,2023-06-25 09:48,3,16600,T)바닐라C콜드브루;I-G)아메리카노;바비큐치킨SW,
e_e002776,2306250002,1,0,0,1,1,3522101128,우가현,경기 양평군 강상면 지례1길 66-19,경기 양평군 강상면 병산리 732,4452279,4183031021,2023-06-25 14:14,1,266000,,
e_e002785,2306170004,1,0,0,1,2,1213123847,갓구운 빵장수,경기 가평군 상면 수목원로 60,경기 가평군 상면 행현리 949-5,3216056,4182033023,2023-06-17 18:12,1,14000,딸기아이스크림;블루베리 요거트스무디,
e_e002785,2306180001,1,0,0,1,2,1320929836,태양식당,경기 가평군 가평읍 가화로 55-14,경기 가평군 가평읍 대곡리 230-10,3000142,4182025022,2023-06-18 11:13,1,22000,,
e_e002785,2306180002,1,0,0,0,2,,가평양떼목장카페,천안리 861,,,,,1,16000,,4182031000
e_e002794,2306100003,2,0,0,1,2,1028129258,교보핫트랙스,경기 파주시 회동길 78,경기 파주시 문발동 536-1,4418895,4148011500,2023-06-10 15:03,1,12000,향수/우드 세이지 앤 씨 솔트,
e_e002794,2306100004,1,0,0,1,2,7688501058,(주)파리크라상 쉐이크쉑 ,인천 연수구 송도과학로16번길 33-2,인천 연수구 송도동 174-3,4256367,2818510600,2023-06-10 17:10,1,28500,SHACK;Smoke Shack;CHS Fries;LG Coke Zero,
e_e002794,2306100004,2,1,1,1,2,,자라,인천 연수구 송도과학로16번길 33-1,인천 연수구 송도동 170-1,4256367,2818510600,2023-06-10 18:45,1,79900,드레이프 미디,
e_e002794,2306100004,2,2,2,1,2,8098101574,CJ올리브영(주),인천 연수구 송도과학로16번길 33-2,인천 연수구 송도동 174-3,4256367,2818510600,2023-06-10 16:15,1,37700,웨이크메이크 내추럴 하드 브 매가행사;에뛰드 컬 픽스 마스카라 1+1기획02 브;키스미 히로인메이크 롱 스테 매가행사;필리밀리 안전눈썹칼;봉투,
e_e002794,2306100005,1,0,0,1,2,4635300357,포크,인천 연수구 송도과학로16번길 13-18,인천 연수구 송도동 174-1,4256367,2818510600,2023-06-10 18:58,1,19800,POKE Latte;흑임자크림라떼;바스크 치즈케이크,
e_e002913,2306100002,6,0,0,1,2,1273812274,초원낚시터,경기 포천시 자작로3길 85,경기 포천시 자작동 509,4439516,4165010300,2023-06-10 09:57,1,100000,,
e_e002913,2306100003,1,0,0,0,2,,이마트24 R포천가나안점,,,,,,1,9800,,4165010300
e_e002913,2306100005,1,0,0,0,2,,포천팔공짬뽕수제돈까스,,,,,,1,20000,,4165010300
e_e002996,2306110006,1,0,0,1,2,1268501540,여주(인천)휴게소,경기 여주시 가남읍 화평길 116,경기 여주시 가남읍 본두리 677-2,4442499,4167025032,2023-06-11 18:34,1,8000,EX라면,
e_e002996,2306110002,1,0,0,1,2,7420300842,천서리막국수,경기 여주시 대신면 여양로 1974,,3214070,4167035034,2023-06-11 13:50,1,35000,,
e_e002996,2306110005,1,0,0,1,2,6546700436,마미앤도터,경기 여주시 멱곡1길 10-1,경기 여주시 멱곡동 296-36,4442143,4167011700,2023-06-11 16:50,1,8600,아메리카노-아이스,
e_e002997,2307070003,1,0,0,1,4,1048125980,시그니엘 서울,서울 송파구 올림픽로 300,서울 송파구 신천동 29,3123023,1171010200,2023-07-07 17:13,1,200000,Tea set;Rosa Regale;ADJ+1;Pineapple JC;MangoSorbet,
e_e002997,2307070004,1,0,0,1,4,5358501818,북악팔각정(스카이카페),서울 종로구 북악산로 267,,3100019,1111018300,2023-07-07 19:11,1,45300,소금빵;고구마빵;몽블랑 기본;히비스커스자두에이드(ice);아메리카노(ice),
e_e002997,2307070005,1,0,0,1,4,3368100854,(주)아리수펍,서울 영등포구 노들로 111,서울 영등포구 양화동 32-1,3118026,1156013100,2023-07-07 21:31,1,45000,반반치킨;국물떡볶이;논알콜,
e_e002997,2307070005,1,0,0,2,4,3368100854,(주)아리수펍,서울 영등포구 노들로 111,서울 영등포구 양화동 32-1,3118026,1156013100,2023-07-07 22:08,1,13000,국물떡복이,
e_e002997,2307070005,1,1,1,1,4,1104107434,우리동네아이스크림,서울 영등포구 경인로112길 4-3,서울 영등포구 영등포동1가 75-1,4154042,1156010200,2023-07-07 23:07,1,7200,슈퍼콘 바닐라;베리딸기바;골드키위;메로나망고;따옴파인,
e_e002997,2307080002,1,0,0,1,4,3398501049,용호동낙지,서울 영등포구 영중로 15,,3118024,1156010500,2023-07-08 13:14,1,95000,일품낙지볶음(3인);공기밥;볶음밥;용호전골(중),
e_e002997,2307080003,1,0,0,1,4,4048601054,투썸플레이스,서울 영등포구 영중로 15,,3118024,1156010500,2023-07-08 13:40,1,10100,애플망고주스(R);아임얼라이브콤부차(석류),
e_e002997,2307080003,1,0,0,2,4,4048601054,투썸플레이스,서울 영등포구 영중로 15,서울 영등포구 영등포동4가 442,3118024,1156010500,2023-07-08 13:51,1,21000,우리팥빙수(R);아이스아메리카노(L),
e_e002997,2307080003,1,1,1,1,4,1048145690,CGV,서울 영등포구 영중로 15,,3118024,1156010500,2023-07-08 13:31,1,3000,아이스 아메리카노(더블),
e_e002997,2307080004,3,0,0,1,4,1048145690,CGV,서울 영등포구 영중로 15,,3118024,1156010500,2023-07-08 11:36,1,72500,관람권 ,
e_e002997,2307080004,1,1,1,1,4,2208604977,앤티앤스프레즐 타임스퀘어,서울 영등포구 영중로 15,서울 영등포구 영등포동4가 442,3118024,1156010500,2023-07-08 14:15,1,10400,할라피뇨 치즈,
e_e002997,2307080004,1,1,1,2,4,2208604977,앤티앤스프레즐 타임스퀘어,서울 영등포구 영중로 15,,3118024,1156010500,2023-07-08 14:15,1,9300,크림치즈 스틱;시나몬 스틱,
e_e003106,2306210002,1,0,0,1,2,1208624028,스폰티니,경기 고양시 덕양구 고양대로 1955,경기 고양시 덕양구 동산동 370,2192001,4128111200,2023-06-21 11:35,1,19800,SET_마르게리띠*음료;SET_살라미*음료,
e_e003106,2306210002,2,1,1,1,2,1408525984,슈펜,경기 고양시 덕양구 고양대로 1955,경기 고양시 덕양구 동산동 370,2192001,4128111200,2023-06-21 13:37,3,39800,[버진폼]와이드 토캡 스니커즈;오블리크 V컷 플랫,
